"","gemeinde_nummer","gemeinde_name_x","total_2026","gemeinde_name_y","total_2025","diff","pourc_diff","abs_pourc_diff"
"1",4193,"Brunegg",27.89,"Brunegg",29.93,2.04,6.82,6.82
"2",4251,"Hellikon",27.89,"Hellikon",29.93,2.04,6.82,6.82
"3",4192,"Boniswil",27.89,"Boniswil",29.93,2.04,6.82,6.82
"4",4324,"Zurzach",27.89,"Zurzach",27.95,0.06,0.21,0.21
"5",4202,"Meisterschwanden",27.89,"Meisterschwanden",29.93,2.04,6.82,6.82
"6",4254,"Möhlin",27.89,"Möhlin",29.93,2.04,6.82,6.82
"7",4198,"Hendschiken",27.89,"Hendschiken",29.93,2.04,6.82,6.82
"8",4068,"Hägglingen",27.89,"Hägglingen",29.93,2.04,6.82,6.82
"9",4091,"Auenstein",27.89,"Auenstein",29.93,2.04,6.82,6.82
"10",4262,"Wegenstetten",27.89,"Wegenstetten",29.93,2.04,6.82,6.82
"11",4120,"Veltheim (AG)",27.89,"Veltheim (AG)",29.93,2.04,6.82,6.82
"12",4256,"Obermumpf",27.89,"Obermumpf",29.93,2.04,6.82,6.82
"13",4142,"Schlossrued",27.89,"Schlossrued",29.93,2.04,6.82,6.82
"14",4318,"Schneisingen",27.89,"Schneisingen",29.93,2.04,6.82,6.82
"15",4124,"Bözberg",27.89,"Bözberg",29.93,2.04,6.82,6.82
"16",4261,"Wallbach",27.89,"Wallbach",29.93,2.04,6.82,6.82
"17",4196,"Fahrwangen",27.89,"Fahrwangen",29.93,2.04,6.82,6.82
"18",4305,"Endingen",27.89,"Endingen",29.93,2.04,6.82,6.82
"19",4076,"Sarmenstorf",27.89,"Sarmenstorf",29.93,2.04,6.82,6.82
"20",4112,"Rüfenach",27.89,"Rüfenach",28.85,0.96,3.33,3.33
"21",4320,"Tegerfelden",27.89,"Tegerfelden",29.93,2.04,6.82,6.82
"22",4240,"Waltenschwil",27.89,"Waltenschwil",29.93,2.04,6.82,6.82
"23",4140,"Oberkulm",27.89,"Oberkulm",29.93,2.04,6.82,6.82
"24",4264,"Zuzgen",27.89,"Zuzgen",29.93,2.04,6.82,6.82
"25",4137,"Leimbach (AG)",27.89,"Leimbach (AG)",29.93,2.04,6.82,6.82
"26",4260,"Stein (AG)",27.89,"Stein (AG)",29.93,2.04,6.82,6.82
"27",4283,"Safenwil",27.89,"Safenwil",29.93,2.04,6.82,6.82
"28",4138,"Leutwil",27.78,"Leutwil",29.93,2.15,7.18,7.18
"29",4313,"Leuggern",27.89,"Leuggern",30.44,2.54,8.34,8.34
"30",4065,"Dottikon",27.89,"Dottikon",31.55,3.65,11.57,11.57
"31",4191,"Ammerswil",27.89,"Ammerswil",29.93,2.04,6.82,6.82
"32",4306,"Fisibach",27.89,"Fisibach",29.93,2.04,6.82,6.82
"33",4175,"Oeschgen",27.89,"Oeschgen",29.93,2.04,6.82,6.82
"34",4286,"Uerkheim",27.89,"Uerkheim",29.93,2.04,6.82,6.82
"35",4023,"Bergdietikon",27.89,"Bergdietikon",29.93,2.04,6.82,6.82
"36",4274,"Brittnau",27.89,"Brittnau",29.93,2.04,6.82,6.82
"37",4199,"Holderbank (AG)",27.89,"Holderbank (AG)",29.93,2.04,6.82,6.82
"38",4309,"Klingnau",28.03,"Klingnau",30.17,2.14,7.09,7.09
"39",2492,"Kienberg",27.89,"Kienberg",29.93,2.04,6.82,6.82
"40",4307,"Full-Reuenthal",27.89,"Full-Reuenthal",30.44,2.54,8.34,8.34
"41",4037,"Oberrohrdorf",27.89,"Oberrohrdorf",30.57,2.68,8.77,8.77
"42",4258,"Rheinfelden",27.89,"Rheinfelden",29.93,2.04,6.82,6.82
"43",4185,"Böztal",27.89,"Böztal",28.85,0.96,3.33,3.33
"44",4146,"Unterkulm",27.89,"Unterkulm",29.93,2.04,6.82,6.82
"45",4066,"Eggenwil",27.89,"Eggenwil",29.56,1.67,5.65,5.65
"46",4253,"Magden",27.89,"Magden",29.93,2.04,6.82,6.82
"47",4063,"Bremgarten (AG)",27.89,"Bremgarten (AG)",26.91,-0.99,-3.68,3.68
"48",4233,"Kallern",28.03,"Kallern",29.93,1.9,6.35,6.35
"49",4255,"Mumpf",27.89,"Mumpf",29.93,2.04,6.82,6.82
"50",4208,"Seengen",27.89,"Seengen",29.93,2.04,6.82,6.82
"51",4172,"Münchwilen (AG)",27.89,"Münchwilen (AG)",29.93,2.04,6.82,6.82
"52",4186,"Herznach-Ueken",27.89,"Herznach-Ueken",29.93,2.04,6.82,6.82
"53",4035,"Niederrohrdorf",27.89,"Niederrohrdorf",29.93,2.04,6.82,6.82
"54",4078,"Uezwil",27.89,"Uezwil",29.93,2.04,6.82,6.82
"55",4044,"Untersiggenthal",27.89,"Untersiggenthal",31.36,3.47,11.07,11.07
"56",4110,"Remigen",27.78,"Remigen",29.93,2.15,7.18,7.18
"57",4312,"Lengnau (AG)",27.89,"Lengnau (AG)",29.93,2.04,6.82,6.82
"58",4205,"Othmarsingen",27.78,"Othmarsingen",29.93,2.15,7.18,7.18
"59",4252,"Kaiseraugst",27.89,"Kaiseraugst",29.93,2.04,6.82,6.82
"60",4041,"Stetten (AG)",27.89,"Stetten (AG)",29.93,2.04,6.82,6.82
"61",4077,"Tägerig",27.89,"Tägerig",29.93,2.04,6.82,6.82
"62",4143,"Schmiedrued",27.89,"Schmiedrued",29.93,2.04,6.82,6.82
"63",4134,"Dürrenäsch",27.89,"Dürrenäsch",29.27,1.37,4.68,4.68
"64",4093,"Birrhard",27.89,"Birrhard",29.93,2.04,6.82,6.82
"65",4303,"Böttstein",27.89,"Böttstein",31.03,3.14,10.12,10.12
"66",4259,"Schupfart",27.78,"Schupfart",29.93,2.15,7.18,7.18
"67",4032,"Mägenwil",27.89,"Mägenwil",29.93,2.04,6.82,6.82
"68",4106,"Mönthal",27.78,"Mönthal",29.93,2.15,7.18,7.18
"69",4310,"Koblenz",27.89,"Koblenz",29.93,2.04,6.82,6.82
"70",4125,"Schinznach",27.89,"Schinznach",29.93,2.04,6.82,6.82
"71",4304,"Döttingen",27.78,"Döttingen",29.93,2.15,7.18,7.18
"72",4163,"Frick",27.89,"Frick",29.93,2.04,6.82,6.82
"73",4164,"Gansingen",27.89,"Gansingen",29.93,2.04,6.82,6.82
"74",4197,"Hallwil",27.89,"Hallwil",29.93,2.04,6.82,6.82
"75",4161,"Eiken",27.89,"Eiken",29.93,2.04,6.82,6.82
"76",3953,"Maienfeld",27.36,"Maienfeld",30.36,3,9.88,9.88
"77",5250,"Chiasso",28.07,"Chiasso",31.43,3.36,10.69,10.69
"78",5257,"Morbio Inferiore",28.07,"Morbio Inferiore",31.43,3.36,10.69,10.69
"79",5268,"Vacallo",28.07,"Vacallo",31.43,3.36,10.69,10.69
"80",5242,"Balerna",28.07,"Balerna",31.43,3.36,10.69,10.69
"81",5226,"Capriasca",29.7,"Capriasca",34.43,4.73,13.74,13.74
"82",5009,"Isone",29.7,"Isone",34.43,4.73,13.74,13.74
"83",5196,"Massagno",29.7,"Massagno",34.43,4.73,13.74,13.74
"84",2500,"Trimbach",32.34,"Trimbach",33,0.66,2,2
"85",2497,"Obergösgen",32.31,"Obergösgen",32.97,0.66,2,2
"86",2586,"Wangen bei Olten",32.34,"Wangen bei Olten",33,0.66,2,2
"87",2582,"Rickenbach (SO)",31.89,"Rickenbach (SO)",32.55,0.66,2.03,2.03
"88",2583,"Schönenwerd",32.2,"Schönenwerd",32.87,0.66,2.01,2.01
"89",2584,"Starrkirch-Wil",32.34,"Starrkirch-Wil",33,0.66,2,2
"90",2585,"Walterswil (SO)",32.34,"Walterswil (SO)",33,0.66,2,2
"91",2502,"Wisen (SO)",32.34,"Wisen (SO)",33,0.66,2,2
"92",2501,"Winznau",32.34,"Winznau",33,0.66,2,2
"93",2422,"Balsthal",32.69,"Balsthal",33,0.31,0.94,0.94
"94",2493,"Lostorf",32.19,"Lostorf",32.63,0.45,1.38,1.38
"95",2495,"Niedergösgen",32.26,"Niedergösgen",32.92,0.66,2,2
"96",2491,"Hauenstein-Ifenthal",32.34,"Hauenstein-Ifenthal",33,0.66,2,2
"97",2499,"Stüsslingen",32.69,"Stüsslingen",33.35,0.66,1.98,1.98
"98",2572,"Däniken",32.11,"Däniken",32.77,0.66,2.01,2.01
"99",2573,"Dulliken",32.26,"Dulliken",32.92,0.66,2,2
"100",786,"Schattenhalb",30.57,"Schattenhalb",28.73,-1.85,-6.44,6.44
"101",785,"Meiringen",30.57,"Meiringen",29.48,-1.1,-3.73,3.73
"102",4401,"Arbon",29.29,"Arbon",29.36,0.07,0.24,0.24
"103",602,"Arni (BE)",35.52,"Arni (BE)",38.33,2.81,7.33,7.33
"104",3921,"Arosa",25.53,"Arosa",27.22,1.69,6.21,6.21
"105",3789,"Sils im Engadin/Segl",35.48,"Sils im Engadin/Segl",30.67,-4.81,-15.68,15.68
"106",5002,"Bellinzona",24.23,"Bellinzona",27.04,2.81,10.39,10.39
"107",5003,"Cadenazzo",24.23,"Cadenazzo",27.04,2.81,10.39,10.39
"108",5017,"Sant'Antonino",24.23,"Sant'Antonino",27.04,2.81,10.39,10.39
"109",5001,"Arbedo-Castione",24.23,"Arbedo-Castione",27.04,2.81,10.39,10.39
"110",5010,"Lumino",24.23,"Lumino",27.04,2.81,10.39,10.39
"111",5061,"Airolo",25.55,"Airolo",24.89,-0.66,-2.65,2.65
"112",5186,"Grancia",25.13,"Grancia",27.78,2.65,9.54,9.54
"113",5149,"Bedigliora",25.13,"Bedigliora",27.78,2.65,9.54,9.54
"114",5210,"Paradiso",25.13,"Paradiso",27.78,2.65,9.54,9.54
"115",5194,"Manno",25.13,"Manno",27.78,2.65,9.54,9.54
"116",5146,"Astano",25.13,"Astano",27.78,2.65,9.54,9.54
"117",5205,"Muzzano",25.13,"Muzzano",27.78,2.65,9.54,9.54
"118",5214,"Porza",25.13,"Porza",27.78,2.65,9.54,9.54
"119",5160,"Brusino Arsizio",25.13,"Brusino Arsizio",27.78,2.65,9.54,9.54
"120",5192,"Lugano",25.13,"Lugano",27.78,2.65,9.54,9.54
"121",5193,"Magliaso",25.13,"Magliaso",27.78,2.65,9.54,9.54
"122",5225,"Sorengo",25.13,"Sorengo",27.78,2.65,9.54,9.54
"123",5221,"Savosa",25.13,"Savosa",27.78,2.65,9.54,9.54
"124",5187,"Gravesano",25.13,"Gravesano",27.78,2.65,9.54,9.54
"125",5180,"Cureglia",25.13,"Cureglia",27.78,2.65,9.54,9.54
"126",5189,"Lamone",25.13,"Lamone",27.78,2.65,9.54,9.54
"127",5181,"Curio",25.13,"Curio",27.78,2.65,9.54,9.54
"128",5144,"Arogno",25.13,"Arogno",27.78,2.65,9.54,9.54
"129",5212,"Ponte Capriasca",25.13,"Ponte Capriasca",27.78,2.65,9.54,9.54
"130",5154,"Bissone",25.13,"Bissone",27.78,2.65,9.54,9.54
"131",5171,"Caslano",25.13,"Caslano",27.78,2.65,9.54,9.54
"132",5143,"Aranno",25.13,"Aranno",27.78,2.65,9.54,9.54
"133",5230,"Vernate",25.13,"Vernate",27.78,2.65,9.54,9.54
"134",5148,"Bedano",25.13,"Bedano",27.78,2.65,9.54,9.54
"135",5162,"Cadempino",25.13,"Cadempino",27.78,2.65,9.54,9.54
"136",5216,"Pura",25.13,"Pura",27.78,2.65,9.54,9.54
"137",5208,"Origlio",25.13,"Origlio",27.78,2.65,9.54,9.54
"138",5260,"Novazzano",25.13,"Novazzano",27.78,2.65,9.54,9.54
"139",5206,"Neggio",25.13,"Neggio",27.78,2.65,9.54,9.54
"140",5199,"Mezzovico-Vira",25.13,"Mezzovico-Vira",27.78,2.65,9.54,9.54
"141",5151,"Bioggio",25.13,"Bioggio",27.78,2.65,9.54,9.54
"142",5237,"Alto Malcantone",25.13,"Alto Malcantone",27.78,2.65,9.54,9.54
"143",5236,"Collina d'Oro",25.13,"Collina d'Oro",27.78,2.65,9.54,9.54
"144",5167,"Canobbio",25.13,"Canobbio",27.78,2.65,9.54,9.54
"145",5231,"Vezia",25.13,"Vezia",27.78,2.65,9.54,9.54
"146",5249,"Castel San Pietro",25.13,"Castel San Pietro",27.78,2.65,9.54,9.54
"147",5240,"Val Mara",25.13,"Val Mara",27.78,2.65,9.54,9.54
"148",5263,"Riva San Vitale",25.13,"Riva San Vitale",27.78,2.65,9.54,9.54
"149",5176,"Comano",25.13,"Comano",27.78,2.65,9.54,9.54
"150",5207,"Novaggio",25.13,"Novaggio",27.78,2.65,9.54,9.54
"151",5198,"Melide",25.13,"Melide",27.78,2.65,9.54,9.54
"152",5233,"Vico Morcote",25.13,"Vico Morcote",27.78,2.65,9.54,9.54
"153",5203,"Morcote",25.13,"Morcote",27.78,2.65,9.54,9.54
"154",5251,"Coldrerio",25.13,"Coldrerio",27.78,2.65,9.54,9.54
"155",5161,"Cademario",25.13,"Cademario",27.78,2.65,9.54,9.54
"156",5227,"Torricella-Taverne",25.13,"Torricella-Taverne",27.78,2.65,9.54,9.54
"157",5200,"Miglieglia",25.13,"Miglieglia",27.78,2.65,9.54,9.54
"158",5239,"Tresa",25.13,"Tresa",27.78,2.65,9.54,9.54
"159",5141,"Agno",25.13,"Agno",27.78,2.65,9.54,9.54
"160",5269,"Breggia",25.13,"Breggia",27.78,2.65,9.54,9.54
"161",5238,"Monteceneri",25.13,"Monteceneri",27.78,2.65,9.54,9.54
"162",623,"Rubigen",27.7,"Rubigen",28.6,0.9,3.15,3.15
"163",607,"Freimettigen",27.7,"Freimettigen",28.6,0.9,3.15,3.15
"164",622,"Oppligen",27.7,"Oppligen",28.6,0.9,3.15,3.15
"165",908,"Trub",27.7,"Trub",28.6,0.9,3.15,3.15
"166",749,"Studen (BE)",27.7,"Studen (BE)",28.6,0.9,3.15,3.15
"167",590,"Ringgenberg (BE)",26.2,"Ringgenberg (BE)",27.1,0.9,3.32,3.32
"168",563,"Frutigen",27.7,"Frutigen",28.6,0.9,3.15,3.15
"169",360,"Wohlen bei Bern",27.7,"Wohlen bei Bern",28.6,0.9,3.15,3.15
"170",606,"Brenzikofen",27.7,"Brenzikofen",28.6,0.9,3.15,3.15
"171",921,"Amsoldingen",27.7,"Amsoldingen",28.6,0.9,3.15,3.15
"172",617,"Niederhünigen",27.7,"Niederhünigen",28.6,0.9,3.15,3.15
"173",696,"Loveresse",27.7,"Loveresse",28.6,0.9,3.15,3.15
"174",755,"Worben",27.7,"Worben",28.6,0.9,3.15,3.15
"175",995,"Wiedlisbach",27.7,"Wiedlisbach",28.6,0.9,3.15,3.15
"176",762,"Diemtigen",26.2,"Diemtigen",29.92,3.73,12.47,12.47
"177",879,"Riggisberg",27.7,"Riggisberg",33.55,5.85,17.44,17.44
"178",853,"Rüschegg",27.7,"Rüschegg",28.6,0.9,3.15,3.15
"179",955,"Lützelflüh",27.7,"Lützelflüh",28.6,0.9,3.15,3.15
"180",750,"Sutz-Lattrigen",27.7,"Sutz-Lattrigen",28.6,0.9,3.15,3.15
"181",870,"Kehrsatz",27.7,"Kehrsatz",28.6,0.9,3.15,3.15
"182",960,"Wyssachen",27.7,"Wyssachen",28.6,0.9,3.15,3.15
"183",6784,"Courgenay",27.9,"Courgenay",28.8,0.9,3.12,3.12
"184",6790,"Fontenais",28.1,"Fontenais",29,0.9,3.1,3.1
"185",932,"Horrenbach-Buchen",26.2,"Horrenbach-Buchen",33.29,7.09,21.3,21.3
"186",975,"Farnern",27.7,"Farnern",28.6,0.9,3.15,3.15
"187",988,"Seeberg",26.2,"Seeberg",31.14,4.94,15.86,15.86
"188",691,"Crémines",27.7,"Crémines",28.6,0.9,3.15,3.15
"189",6745,"Les Enfers",27.9,"Les Enfers",28.8,0.9,3.12,3.12
"190",305,"Kappelen",27.7,"Kappelen",28.6,0.9,3.15,3.15
"191",6774,"Boncourt",27.9,"Boncourt",29,1.1,3.79,3.79
"192",6710,"Courtételle",27.9,"Courtételle",28.8,0.9,3.12,3.12
"193",6800,"Porrentruy",27.9,"Porrentruy",28.8,0.9,3.12,3.12
"194",352,"Bolligen",27.7,"Bolligen",28.6,0.9,3.15,3.15
"195",359,"Vechigen",27.7,"Vechigen",28.6,0.9,3.15,3.15
"196",355,"Köniz",28.1,"Köniz",29,0.9,3.1,3.1
"197",990,"Walliswil bei Niederbipp",27.7,"Walliswil bei Niederbipp",28.6,0.9,3.15,3.15
"198",740,"Ligerz",26.2,"Ligerz",27.1,0.9,3.32,3.32
"199",694,"Grandval",27.7,"Grandval",28.6,0.9,3.15,3.15
"200",989,"Thörigen",27.7,"Thörigen",28.6,0.9,3.15,3.15
"201",842,"Lauenen",27.7,"Lauenen",28.6,0.9,3.15,3.15
"202",591,"Saxeten",27.7,"Saxeten",28.6,0.9,3.15,3.15
"203",353,"Bremgarten bei Bern",27.7,"Bremgarten bei Bern",28.6,0.9,3.15,3.15
"204",929,"Hilterfingen",26.2,"Hilterfingen",27.1,0.9,3.32,3.32
"205",611,"Kiesen",27.7,"Kiesen",28.6,0.9,3.15,3.15
"206",498,"Müntschemier",27.7,"Müntschemier",28.6,0.9,3.15,3.15
"207",323,"Bannwil",28.2,"Bannwil",29.1,0.9,3.09,3.09
"208",748,"Schwadernau",27.7,"Schwadernau",28.6,0.9,3.15,3.15
"209",342,"Thunstetten",27.7,"Thunstetten",28.6,0.9,3.15,3.15
"210",6807,"Basse-Allaine",28.1,"Basse-Allaine",28.8,0.7,2.43,2.43
"211",311,"Schüpfen",27.7,"Schüpfen",28.6,0.9,3.15,3.15
"212",2527,"Luterbach",27.2,"Luterbach",28.1,0.9,3.2,3.2
"213",585,"Leissigen",27.7,"Leissigen",28.6,0.9,3.15,3.15
"214",575,"Därligen",27.7,"Därligen",28.6,0.9,3.15,3.15
"215",946,"Wachseldorn",27.7,"Wachseldorn",28.6,0.9,3.15,3.15
"216",692,"Eschert",27.7,"Eschert",28.6,0.9,3.15,3.15
"217",983,"Oberbipp",27.7,"Oberbipp",28.6,0.9,3.15,3.15
"218",786,"Schattenhalb",26.2,"Schattenhalb",28.73,2.53,8.81,8.81
"219",6792,"Grandfontaine",27.9,"Grandfontaine",28.8,0.9,3.12,3.12
"220",312,"Seedorf (BE)",26.95,"Seedorf (BE)",33.37,6.42,19.24,19.24
"221",973,"Bettenhausen",27.7,"Bettenhausen",28.6,0.9,3.15,3.15
"222",6722,"Saulcy",27.9,"Saulcy",28.8,0.9,3.12,3.12
"223",951,"Affoltern im Emmental",27.7,"Affoltern im Emmental",28.6,0.9,3.15,3.15
"224",2516,"Deitingen",27.3,"Deitingen",28.2,0.9,3.19,3.19
"225",554,"Wiler bei Utzenstorf",27.7,"Wiler bei Utzenstorf",28.6,0.9,3.15,3.15
"226",389,"Meienried",27.7,"Meienried",28.6,0.9,3.15,3.15
"227",706,"Saicourt",27.7,"Saicourt",28.6,0.9,3.15,3.15
"228",735,"Epsach",27.7,"Epsach",28.6,0.9,3.15,3.15
"229",925,"Fahrni",27.7,"Fahrni",28.6,0.9,3.15,3.15
"230",738,"Jens",27.7,"Jens",28.6,0.9,3.15,3.15
"231",2554,"Riedholz",27.3,"Riedholz",28.2,0.9,3.19,3.19
"232",424,"Wynigen",27.7,"Wynigen",28.6,0.9,3.15,3.15
"233",992,"Wangen an der Aare",27.7,"Wangen an der Aare",28.6,0.9,3.15,3.15
"234",667,"Laupen",27.7,"Laupen",28.6,0.9,3.15,3.15
"235",6721,"Rossemaison",27.9,"Rossemaison",28.8,0.9,3.12,3.12
"236",6750,"Lajoux (JU)",28.1,"Lajoux (JU)",28.8,0.7,2.43,2.43
"237",2407,"Oensingen",27.7,"Oensingen",27.85,0.15,0.54,0.54
"238",450,"Péry-La Heutte",27.7,"Péry-La Heutte",28.6,0.9,3.15,3.15
"239",362,"Ittigen",27.7,"Ittigen",28.6,0.9,3.15,3.15
"240",935,"Oberlangenegg",27.7,"Oberlangenegg",28.6,0.9,3.15,3.15
"241",6782,"Cornol",27.9,"Cornol",28.8,0.9,3.12,3.12
"242",869,"Kaufdorf",27.7,"Kaufdorf",28.6,0.9,3.15,3.15
"243",902,"Langnau im Emmental",28.7,"Langnau im Emmental",29.6,0.9,3.04,3.04
"244",663,"Frauenkappelen",26.2,"Frauenkappelen",27.1,0.9,3.32,3.32
"245",880,"Rüeggisberg",27.7,"Rüeggisberg",28.6,0.9,3.15,3.15
"246",6810,"La Baroche",27.9,"La Baroche",28.8,0.9,3.12,3.12
"247",6789,"Fahy",27.9,"Fahy",28.8,0.9,3.12,3.12
"248",6704,"Châtillon (JU)",27.9,"Châtillon (JU)",28.8,0.9,3.12,3.12
"249",977,"Heimenhausen",26.2,"Heimenhausen",27.1,0.9,3.32,3.32
"250",971,"Attiswil",27.7,"Attiswil",28.6,0.9,3.15,3.15
"251",6812,"Basse-Vendline",27.9,"Basse-Vendline",28.8,0.9,3.12,3.12
"252",577,"Gsteigwiler",27.7,"Gsteigwiler",28.6,0.9,3.15,3.15
"253",566,"Krattigen",27.7,"Krattigen",28.6,0.9,3.15,3.15
"254",687,"Corcelles (BE)",27.7,"Corcelles (BE)",28.6,0.9,3.15,3.15
"255",737,"Hermrigen",27.7,"Hermrigen",28.6,0.9,3.15,3.15
"256",582,"Iseltwald",27.7,"Iseltwald",28.6,0.9,3.15,3.15
"257",726,"Plateau de Diesse",27.7,"Plateau de Diesse",31.85,4.15,13.03,13.03
"258",340,"Rütschelen",27.7,"Rütschelen",28.6,0.9,3.15,3.15
"259",708,"Schelten",27.7,"Schelten",28.6,0.9,3.15,3.15
"260",931,"Homberg",27.7,"Homberg",28.6,0.9,3.15,3.15
"261",338,"Rohrbach",27.7,"Rohrbach",28.6,0.9,3.15,3.15
"262",6748,"Les Genevez (JU)",27.9,"Les Genevez (JU)",28.8,0.9,3.12,3.12
"263",886,"Wattenwil",27.7,"Wattenwil",28.6,0.9,3.15,3.15
"264",868,"Jaberg",27.7,"Jaberg",28.6,0.9,3.15,3.15
"265",943,"Uebeschi",26.2,"Uebeschi",27.1,0.9,3.32,3.32
"266",304,"Kallnach",26.2,"Kallnach",27.32,1.13,4.14,4.14
"267",612,"Konolfingen",27.7,"Konolfingen",28.6,0.9,3.15,3.15
"268",610,"Herbligen",27.7,"Herbligen",28.6,0.9,3.15,3.15
"269",6806,"Vendlincourt",27.9,"Vendlincourt",28.8,0.9,3.12,3.12
"270",852,"Guggisberg",27.7,"Guggisberg",28.6,0.9,3.15,3.15
"271",855,"Schwarzenburg",27.7,"Schwarzenburg",28.6,0.9,3.15,3.15
"272",959,"Walterswil (BE)",27.7,"Walterswil (BE)",28.6,0.9,3.15,3.15
"273",770,"Stocken-Höfen",27.7,"Stocken-Höfen",28.6,0.9,3.15,3.15
"274",793,"St. Stephan",27.7,"St. Stephan",32.37,4.68,14.46,14.46
"275",972,"Berken",26.2,"Berken",27.1,0.9,3.32,3.32
"276",944,"Uetendorf",27.7,"Uetendorf",28.6,0.9,3.15,3.15
"277",883,"Seftigen",27.7,"Seftigen",28.6,0.9,3.15,3.15
"278",792,"Lenk",27.7,"Lenk",28.6,0.9,3.15,3.15
"279",6759,"Soubey",27.9,"Soubey",28.8,0.9,3.12,3.12
"280",905,"Rüderswil",27.2,"Rüderswil",28.1,0.9,3.2,3.2
"281",754,"Walperswil",27.7,"Walperswil",28.6,0.9,3.15,3.15
"282",991,"Walliswil bei Wangen",27.7,"Walliswil bei Wangen",28.6,0.9,3.15,3.15
"283",981,"Niederbipp",26.2,"Niederbipp",28.44,2.24,7.88,7.88
"284",938,"Sigriswil",27.7,"Sigriswil",28.6,0.9,3.15,3.15
"285",546,"Münchenbuchsee",27.4,"Münchenbuchsee",32.48,5.08,15.64,15.64
"286",324,"Bleienbach",27.7,"Bleienbach",28.6,0.9,3.15,3.15
"287",885,"Uttigen",27.7,"Uttigen",28.6,0.9,3.15,3.15
"288",863,"Burgistein",27.7,"Burgistein",28.6,0.9,3.15,3.15
"289",761,"Därstetten",26.2,"Därstetten",27.1,0.9,3.32,3.32
"290",406,"Hasle bei Burgdorf",27.7,"Hasle bei Burgdorf",28.6,0.9,3.15,3.15
"291",982,"Niederönz",27.7,"Niederönz",28.6,0.9,3.15,3.15
"292",927,"Heiligenschwendi",27.7,"Heiligenschwendi",28.6,0.9,3.15,3.15
"293",872,"Kirchdorf (BE)",27.7,"Kirchdorf (BE)",28.6,0.9,3.15,3.15
"294",332,"Madiswil",27.7,"Madiswil",30.56,2.86,9.36,9.36
"295",6713,"Ederswiler",27.9,"Ederswiler",28.8,0.9,3.12,3.12
"296",2784,"Dittingen",27.7,"Dittingen",28.6,0.9,3.15,3.15
"297",768,"Spiez",27.7,"Spiez",28.6,0.9,3.15,3.15
"298",630,"Allmendingen",27.7,"Allmendingen",28.6,0.9,3.15,3.15
"299",309,"Radelfingen",27.7,"Radelfingen",28.6,0.9,3.15,3.15
"300",552,"Utzenstorf",27.7,"Utzenstorf",28.6,0.9,3.15,3.15
"301",662,"Ferenbalm",27.7,"Ferenbalm",28.6,0.9,3.15,3.15
"302",6809,"Haute-Ajoie",27.9,"Haute-Ajoie",29,1.1,3.79,3.79
"303",580,"Hofstetten bei Brienz",26.2,"Hofstetten bei Brienz",27.1,0.9,3.32,3.32
"304",408,"Hellsau",27.7,"Hellsau",28.6,0.9,3.15,3.15
"305",2543,"Bettlach",27.3,"Bettlach",28.2,0.9,3.19,3.19
"306",985,"Ochlenberg",27.7,"Ochlenberg",28.6,0.9,3.15,3.15
"307",6709,"Courroux",27.9,"Courroux",28.8,0.9,3.12,3.12
"308",589,"Oberried am Brienzersee",26.2,"Oberried am Brienzersee",27.1,0.9,3.32,3.32
"309",449,"Sauge",27.7,"Sauge",28.6,0.9,3.15,3.15
"310",2549,"Kammersrohr",27.3,"Kammersrohr",28.2,0.9,3.19,3.19
"311",491,"Brüttelen",27.7,"Brüttelen",28.6,0.9,3.15,3.15
"312",322,"Auswil",27.7,"Auswil",28.6,0.9,3.15,3.15
"313",715,"Rebévelier",27.7,"Rebévelier",28.6,0.9,3.15,3.15
"314",928,"Heimberg",27.7,"Heimberg",28.6,0.9,3.15,3.15
"315",444,"Sonceboz-Sombeval",27.7,"Sonceboz-Sombeval",28.6,0.9,3.15,3.15
"316",707,"Saules (BE)",27.7,"Saules (BE)",28.6,0.9,3.15,3.15
"317",2548,"Hubersdorf",27.3,"Hubersdorf",28.2,0.9,3.19,3.19
"318",628,"Zäziwil",27.7,"Zäziwil",28.6,0.9,3.15,3.15
"319",405,"Ersigen",27.7,"Ersigen",28.6,0.9,3.15,3.15
"320",626,"Walkringen",27.7,"Walkringen",28.6,0.9,3.15,3.15
"321",2430,"Welschenrohr-Gänsbrunnen",27.3,"Welschenrohr-Gänsbrunnen",28.2,0.9,3.19,3.19
"322",2791,"Röschenz",27.7,"Röschenz",28.6,0.9,3.15,3.15
"323",666,"Kriechenwil",27.7,"Kriechenwil",28.6,0.9,3.15,3.15
"324",2556,"Selzach",27.3,"Selzach",28.2,0.9,3.19,3.19
"325",2514,"Bolken",27.3,"Bolken",28.2,0.9,3.19,3.19
"326",501,"Tschugg",27.7,"Tschugg",28.6,0.9,3.15,3.15
"327",6718,"Movelier",27.9,"Movelier",28.8,0.9,3.12,3.12
"328",533,"Bätterkinden",27.7,"Bätterkinden",29.45,1.75,5.94,5.94
"329",500,"Treiten",27.7,"Treiten",28.6,0.9,3.15,3.15
"330",924,"Eriz",27.7,"Eriz",28.6,0.9,3.15,3.15
"331",495,"Gampelen",27.7,"Gampelen",28.6,0.9,3.15,3.15
"332",2534,"Zuchwil",26.8,"Zuchwil",30.04,3.24,10.79,10.79
"333",629,"Oberhünigen",27.7,"Oberhünigen",28.6,0.9,3.15,3.15
"334",6758,"Saint-Brais",27.6,"Saint-Brais",28.5,0.9,3.16,3.16
